candidate_combo,candidate_bucket_combo,status,message,hedge_budget_pct,hedge_budget_krw,hedge_invested_krw,hedge_cash_left_krw,hedge_share_counts,combo_size,base_vol_annual,proposed_vol_annual,base_mdd,proposed_mdd,base_cvar_95,proposed_cvar_95,base_annual_return_krw,proposed_annual_return_krw,base_sharpe_krw_proxy,proposed_sharpe_krw_proxy,base_stress_avg_ret_krw,proposed_stress_avg_ret_krw,base_corr_sp500_krw,proposed_corr_sp500_krw,base_beta_sp500_krw,proposed_beta_sp500_krw,vol_improve_pct,mdd_improve_pct,cvar_improve_pct,stress_improve,corr_improve,beta_improve,exposure_improve,sharpe_improve,sharpe_improve_pct,combo_min_adv_60,score_component_cvar,score_component_mdd,score_component_stress,score_component_exposure,score_component_sharpe,score_component_liquidity,final_score,recommendation_reason,weights_snapshot
GLD + BTC-USD,crypto|gold,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,20.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
GLD + USO,commodity_energy|gold,PASS,PASS,20.0,2000000.0,1629984.353942,370015.646058,"{""GLD"": 1, ""USO"": 6}",2,0.597359,0.501067,-0.71603,-0.62982,-0.080312,-0.067608,0.183057,0.226586,0.256223,0.392335,-0.002338,-0.00204,0.58866,0.606082,1.802682,1.555327,16.119599,12.040006,15.818495,0.000298,-0.017422,0.247355,0.247355,0.136111,53.122123,1970411033369.56,0.596242,0.607637,0.528833,0.701889,0.88633,0.392282,0.614415,"Sharpe 개선, 노출(beta/corr) 감소, MDD 개선","{""TSLA"": 83.3333, ""GLD"": 5.8318, ""USO"": 7.7514, ""__CASH__"": 3.0835}"
GLD + DBC,commodity_energy|gold,PASS,PASS,20.0,2000000.0,1669876.507165,330123.492835,"{""GLD"": 1, ""DBC"": 24}",2,0.597359,0.500648,-0.71603,-0.629976,-0.080312,-0.067565,0.183057,0.217558,0.256223,0.374631,-0.002338,-0.002174,0.58866,0.612532,1.802682,1.547979,16.189818,12.018206,15.871172,0.000164,-0.023872,0.254703,0.254703,0.118408,46.212745,33038140663.32702,0.63739,0.599689,0.138522,0.790089,0.670471,0.0,0.516785,"노출(beta/corr) 감소, Sharpe 개선, CVaR 개선","{""TSLA"": 83.3333, ""GLD"": 5.8318, ""DBC"": 8.0839, ""__CASH__"": 2.751}"
GLD + XLU,defensive|gold,PASS,PASS,20.0,2000000.0,1654411.724774,345588.275226,"{""GLD"": 1, ""XLU"": 14}",2,0.597359,0.500923,-0.71603,-0.630228,-0.080312,-0.067359,0.183057,0.215796,0.256223,0.370908,-0.002338,-0.001993,0.58866,0.612706,1.802682,1.559022,16.143644,11.983031,16.127433,0.000345,-0.024046,0.24366,0.24366,0.114685,44.759622,1652371122214.9956,0.837568,0.586864,0.664866,0.657529,0.625073,0.327885,0.688149,"CVaR 개선, Stress 방어, 노출(beta/corr) 감소","{""TSLA"": 83.3333, ""GLD"": 5.8318, ""XLU"": 7.955, ""__CASH__"": 2.8799}"
GLD + XLP,defensive|gold,PASS,PASS,20.0,2000000.0,1578552.170025,421447.829975,"{""GLD"": 1, ""XLP"": 7}",2,0.597359,0.500303,-0.71603,-0.631667,-0.080312,-0.067357,0.183057,0.211139,0.256223,0.362058,-0.002338,-0.002043,0.58866,0.612498,1.802682,1.554232,16.247542,11.782058,16.130751,0.000294,-0.023838,0.24845,0.24845,0.105835,41.305733,2488623226120.116,0.84016,0.513589,0.519266,0.715029,0.517169,0.497211,0.648708,"CVaR 개선, 노출(beta/corr) 감소, Stress 방어","{""TSLA"": 83.3333, ""GLD"": 5.8318, ""XLP"": 7.3228, ""__CASH__"": 3.5121}"
GLD + XLE,commodity_energy|gold,PASS,PASS,20.0,2000000.0,1676905.927879,323094.072121,"{""GLD"": 1, ""XLE"": 12}",2,0.597359,0.502781,-0.71603,-0.623299,-0.080312,-0.067849,0.183057,0.225198,0.256223,0.388238,-0.002338,-0.002075,0.58866,0.613598,1.802682,1.578261,15.832727,12.950709,15.518355,0.000263,-0.024938,0.224421,0.224421,0.132014,51.523163,3906806842509.893,0.361788,0.939681,0.426292,0.426591,0.836376,0.784367,0.565336,"MDD 개선, Sharpe 개선, 유동성 양호","{""TSLA"": 83.3333, ""GLD"": 5.8318, ""XLE"": 8.1425, ""__CASH__"": 2.6925}"
GLD + IEF,bond|gold,PASS,PASS,20.0,2000000.0,1688446.0069,311553.9931,"{""GLD"": 1, ""IEF"": 7}",2,0.597359,0.499041,-0.71603,-0.637156,-0.080312,-0.067215,0.183057,0.203533,0.256223,0.347733,-0.002338,-0.001968,0.58866,0.611963,1.802682,1.531417,16.458826,11.015391,16.307501,0.000369,-0.023303,0.271266,0.271266,0.09151,35.714928,1255579678910.7893,0.978228,0.234061,0.736855,0.988903,0.342503,0.247542,0.682081,"노출(beta/corr) 감소, CVaR 개선, Stress 방어","{""TSLA"": 83.3333, ""GLD"": 5.8318, ""IEF"": 8.2386, ""__CASH__"": 2.5963}"
GLD + TLT,bond|gold,PASS,PASS,20.0,2000000.0,1604795.451403,395204.548597,"{""GLD"": 1, ""TLT"": 7}",2,0.597359,0.499331,-0.71603,-0.641753,-0.080312,-0.067263,0.183057,0.199029,0.256223,0.33851,-0.002338,-0.002019,0.58866,0.611735,1.802682,1.530492,16.410177,10.373426,16.247233,0.000319,-0.023075,0.27219,0.27219,0.082287,32.115297,4971757120341.5625,0.93115,0.0,0.590679,1.0,0.230046,1.0,0.617043,"노출(beta/corr) 감소, 유동성 양호, CVaR 개선","{""TSLA"": 83.3333, ""GLD"": 5.8318, ""TLT"": 7.5415, ""__CASH__"": 3.2934}"
GLD + SHY,bond|gold,PASS,PASS,20.0,2000000.0,1668939.2581,331060.7419,"{""GLD"": 1, ""SHY"": 8}",2,0.597359,0.498959,-0.71603,-0.633767,-0.080312,-0.067192,0.183057,0.205897,0.256223,0.352528,-0.002338,-0.001953,0.58866,0.612288,1.802682,1.531765,16.472464,11.488801,16.335372,0.000385,-0.023628,0.270917,0.270917,0.096305,37.586234,534241832039.15826,1.0,0.406668,0.781164,0.984724,0.400966,0.101485,0.73121,"CVaR 개선, 노출(beta/corr) 감소, Stress 방어","{""TSLA"": 83.3333, ""GLD"": 5.8318, ""SHY"": 8.0761, ""__CASH__"": 2.7588}"
GLD + XLV,defensive|gold,PASS,PASS,20.0,2000000.0,1596945.867462,403054.132538,"{""GLD"": 1, ""XLV"": 4}",2,0.597359,0.501362,-0.71603,-0.632299,-0.080312,-0.067545,0.183057,0.209998,0.256223,0.359019,-0.002338,-0.00192,0.58866,0.620948,1.802682,1.564059,16.070291,11.693724,15.895835,0.000417,-0.032288,0.238624,0.238624,0.102795,40.119402,2989320532229.1396,0.656656,0.481383,0.876624,0.597076,0.480106,0.598593,0.639079,"Stress 방어, CVaR 개선, 유동성 양호","{""TSLA"": 83.3333, ""GLD"": 5.8318, ""XLV"": 7.4761, ""__CASH__"": 3.3588}"
BTC-USD + USO,commodity_energy|crypto,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,20.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
BTC-USD + DBC,commodity_energy|crypto,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,20.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
BTC-USD + XLU,crypto|defensive,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,20.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
BTC-USD + XLP,crypto|defensive,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,20.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
BTC-USD + XLE,commodity_energy|crypto,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,20.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
BTC-USD + IEF,bond|crypto,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,20.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
BTC-USD + TLT,bond|crypto,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,20.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
BTC-USD + SHY,bond|crypto,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,20.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
BTC-USD + XLV,crypto|defensive,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,20.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
USO + XLU,commodity_energy|defensive,PASS,PASS,20.0,2000000.0,1884772.881966,115227.118034,"{""USO"": 6, ""XLU"": 14}",2,0.597359,0.503016,-0.71603,-0.629746,-0.080312,-0.067789,0.183057,0.223633,0.256223,0.384943,-0.002338,-0.002037,0.58866,0.609572,1.802682,1.585829,15.793303,12.050322,15.592292,0.0003,-0.020912,0.216854,0.216854,0.12872,50.237292,1652371122214.9956,0.419544,0.611399,0.535911,0.335752,0.796204,0.327885,0.505892,"Sharpe 개선, MDD 개선, Stress 방어","{""TSLA"": 83.3333, ""USO"": 7.7514, ""XLU"": 7.955, ""__CASH__"": 0.9602}"
USO + XLP,commodity_energy|defensive,PASS,PASS,20.0,2000000.0,1808913.327217,191086.672783,"{""USO"": 6, ""XLP"": 7}",2,0.597359,0.502401,-0.71603,-0.629058,-0.080312,-0.067788,0.183057,0.218944,0.256223,0.376082,-0.002338,-0.002088,0.58866,0.609061,1.802682,1.581039,15.896209,12.146415,15.593758,0.00025,-0.020401,0.221644,0.221644,0.119858,46.778809,1970411033369.56,0.420689,0.646434,0.390312,0.393251,0.688156,0.392282,0.482345,"Sharpe 개선, MDD 개선, CVaR 개선","{""TSLA"": 83.3333, ""USO"": 7.7514, ""XLP"": 7.3228, ""__CASH__"": 1.5924}"
USO + IEF,bond|commodity_energy,PASS,PASS,20.0,2000000.0,1918807.164092,81192.835908,"{""USO"": 6, ""IEF"": 7}",2,0.597359,0.501078,-0.71603,-0.630822,-0.080312,-0.067637,0.183057,0.21133,0.256223,0.361881,-0.002338,-0.002013,0.58866,0.608429,1.802682,1.558223,16.117813,11.900041,15.782145,0.000325,-0.019769,0.244459,0.244459,0.105657,41.236425,1255579678910.7893,0.567847,0.556606,0.6079,0.667125,0.515003,0.247542,0.562238,"노출(beta/corr) 감소, Stress 방어, CVaR 개선","{""TSLA"": 83.3333, ""USO"": 7.7514, ""IEF"": 8.2386, ""__CASH__"": 0.6766}"
USO + TLT,bond|commodity_energy,PASS,PASS,20.0,2000000.0,1835156.608595,164843.391405,"{""USO"": 6, ""TLT"": 7}",2,0.597359,0.501295,-0.71603,-0.63472,-0.080312,-0.067684,0.183057,0.20684,0.256223,0.352767,-0.002338,-0.002063,0.58866,0.608411,1.802682,1.557299,16.081479,11.355705,15.723328,0.000275,-0.019751,0.245384,0.245384,0.096543,37.679367,1970411033369.56,0.521902,0.35814,0.461724,0.678222,0.403875,0.392282,0.474463,"노출(beta/corr) 감소, CVaR 개선, Stress 방어","{""TSLA"": 83.3333, ""USO"": 7.7514, ""TLT"": 7.5415, ""__CASH__"": 1.3737}"
USO + SHY,bond|commodity_energy,PASS,PASS,20.0,2000000.0,1899300.415292,100699.584708,"{""USO"": 6, ""SHY"": 8}",2,0.597359,0.501063,-0.71603,-0.628659,-0.080312,-0.067608,0.183057,0.21367,0.256223,0.366561,-0.002338,-0.001997,0.58866,0.608621,1.802682,1.558571,16.120354,12.202203,15.817822,0.00034,-0.019961,0.244111,0.244111,0.110337,43.062949,534241832039.15826,0.595716,0.666775,0.652209,0.662946,0.572067,0.101485,0.600873,"MDD 개선, 노출(beta/corr) 감소, Stress 방어","{""TSLA"": 83.3333, ""USO"": 7.7514, ""SHY"": 8.0761, ""__CASH__"": 0.8392}"
USO + XLV,commodity_energy|defensive,PASS,PASS,20.0,2000000.0,1827307.024655,172692.975345,"{""USO"": 6, ""XLV"": 4}",2,0.597359,0.503448,-0.71603,-0.628894,-0.080312,-0.067946,0.183057,0.2178,0.256223,0.373028,-0.002338,-0.001965,0.58866,0.618032,1.802682,1.590865,15.72097,12.16937,15.397655,0.000373,-0.029372,0.211817,0.211817,0.116805,45.587082,1970411033369.56,0.267503,0.654804,0.747669,0.275298,0.650924,0.392282,0.486357,"Stress 방어, MDD 개선, Sharpe 개선","{""TSLA"": 83.3333, ""USO"": 7.7514, ""XLV"": 7.4761, ""__CASH__"": 1.4391}"
DBC + XLU,commodity_energy|defensive,PASS,PASS,20.0,2000000.0,1924665.03519,75334.96481,"{""DBC"": 24, ""XLU"": 14}",2,0.597359,0.502588,-0.71603,-0.629904,-0.080312,-0.067743,0.183057,0.214634,0.256223,0.367366,-0.002338,-0.002172,0.58866,0.616488,1.802682,1.578481,15.86498,12.028306,15.649596,0.000166,-0.027828,0.224201,0.224201,0.111143,43.377281,33038140663.32702,0.464307,0.603372,0.145599,0.423951,0.581887,0.0,0.412885,"MDD 개선, Sharpe 개선, CVaR 개선","{""TSLA"": 83.3333, ""DBC"": 8.0839, ""XLU"": 7.955, ""__CASH__"": 0.6278}"
DBC + XLP,commodity_energy|defensive,PASS,PASS,20.0,2000000.0,1848805.480441,151194.519559,"{""DBC"": 24, ""XLP"": 7}",2,0.597359,0.501978,-0.71603,-0.629217,-0.080312,-0.067742,0.183057,0.209976,0.256223,0.358533,-0.002338,-0.002222,0.58866,0.616179,1.802682,1.573691,15.967068,12.124241,15.651062,0.000116,-0.027519,0.228991,0.228991,0.10231,39.92985,33038140663.32702,0.465452,0.63835,0.0,0.48145,0.474184,0.0,0.386142,"MDD 개선, 노출(beta/corr) 감소, Sharpe 개선","{""TSLA"": 83.3333, ""DBC"": 8.0839, ""XLP"": 7.3228, ""__CASH__"": 1.26}"
DBC + IEF,bond|commodity_energy,PASS,PASS,20.0,2000000.0,1958699.317316,41300.682684,"{""DBC"": 24, ""IEF"": 7}",2,0.597359,0.500675,-0.71603,-0.632293,-0.080312,-0.067594,0.183057,0.202405,0.256223,0.344346,-0.002338,-0.002147,0.58866,0.615566,1.802682,1.550875,16.185296,11.69465,15.834821,0.000191,-0.026906,0.251807,0.251807,0.088122,34.392825,33038140663.32702,0.608995,0.48172,0.217589,0.755325,0.301199,0.0,0.458663,"노출(beta/corr) 감소, CVaR 개선, MDD 개선","{""TSLA"": 83.3333, ""DBC"": 8.0839, ""IEF"": 8.2386, ""__CASH__"": 0.3442}"
DBC + TLT,bond|commodity_energy,PASS,PASS,20.0,2000000.0,1875048.761818,124951.238182,"{""DBC"": 24, ""TLT"": 7}",2,0.597359,0.500921,-0.71603,-0.636933,-0.080312,-0.067642,0.183057,0.19793,0.256223,0.335243,-0.002338,-0.002197,0.58866,0.615396,1.802682,1.549951,16.143972,11.046578,15.776004,0.00014,-0.026736,0.252731,0.252731,0.079019,30.840019,33038140663.32702,0.56305,0.245432,0.071413,0.766422,0.190204,0.0,0.356099,"노출(beta/corr) 감소, CVaR 개선, MDD 개선","{""TSLA"": 83.3333, ""DBC"": 8.0839, ""TLT"": 7.5415, ""__CASH__"": 1.0413}"
DBC + SHY,bond|commodity_energy,PASS,PASS,20.0,2000000.0,1939192.568515,60807.431485,"{""DBC"": 24, ""SHY"": 8}",2,0.597359,0.500635,-0.71603,-0.62887,-0.080312,-0.067566,0.183057,0.204742,0.256223,0.34904,-0.002338,-0.002132,0.58866,0.615842,1.802682,1.551224,16.191883,12.172625,15.870499,0.000206,-0.027182,0.251459,0.251459,0.092817,36.225065,33038140663.32702,0.636865,0.655991,0.261898,0.751146,0.358441,0.0,0.517439,"노출(beta/corr) 감소, MDD 개선, CVaR 개선","{""TSLA"": 83.3333, ""DBC"": 8.0839, ""SHY"": 8.0761, ""__CASH__"": 0.5067}"
DBC + XLV,commodity_energy|defensive,PASS,PASS,20.0,2000000.0,1867199.177878,132800.822122,"{""DBC"": 24, ""XLV"": 4}",2,0.597359,0.503033,-0.71603,-0.629053,-0.080312,-0.067916,0.183057,0.208836,0.256223,0.355516,-0.002338,-0.002099,0.58866,0.624746,1.802682,1.583517,15.790526,12.147065,15.434335,0.000239,-0.036086,0.219165,0.219165,0.099293,38.752509,33038140663.32702,0.296156,0.646671,0.357357,0.363497,0.437402,0.0,0.38455,"MDD 개선, Sharpe 개선, 노출(beta/corr) 감소","{""TSLA"": 83.3333, ""DBC"": 8.0839, ""XLV"": 7.4761, ""__CASH__"": 1.1067}"
XLU + XLE,commodity_energy|defensive,PASS,PASS,20.0,2000000.0,1931694.455903,68305.544097,"{""XLU"": 14, ""XLE"": 12}",2,0.597359,0.504854,-0.71603,-0.623252,-0.080312,-0.068039,0.183057,0.222168,0.256223,0.380641,-0.002338,-0.002073,0.58866,0.616519,1.802682,1.608763,15.485682,12.957218,15.281086,0.000265,-0.027859,0.193919,0.193919,0.124418,48.558389,1652371122214.9956,0.176446,0.942055,0.43337,0.060454,0.743752,0.327885,0.433656,"MDD 개선, Sharpe 개선, Stress 방어","{""TSLA"": 83.3333, ""XLU"": 7.955, ""XLE"": 8.1425, ""__CASH__"": 0.5692}"
XLU + IEF,bond|defensive,PASS,PASS,20.0,2000000.0,1943234.534924,56765.465076,"{""XLU"": 14, ""IEF"": 7}",2,0.597359,0.501059,-0.71603,-0.634693,-0.080312,-0.067401,0.183057,0.2006,0.256223,0.340479,-0.002338,-0.001966,0.58866,0.614141,1.802682,1.561919,16.120913,11.359396,16.07595,0.000372,-0.025481,0.240764,0.240764,0.084256,32.883832,1255579678910.7893,0.797352,0.359486,0.743933,0.622766,0.254056,0.247542,0.599816,"CVaR 개선, Stress 방어, 노출(beta/corr) 감소","{""TSLA"": 83.3333, ""XLU"": 7.955, ""IEF"": 8.2386, ""__CASH__"": 0.473}"
XLU + TLT,bond|defensive,PASS,PASS,20.0,2000000.0,1859583.979427,140416.020573,"{""XLU"": 14, ""TLT"": 7}",2,0.597359,0.501361,-0.71603,-0.639321,-0.080312,-0.067449,0.183057,0.196099,0.256223,0.331296,-0.002338,-0.002016,0.58866,0.613793,1.802682,1.560994,16.070402,10.713071,16.015682,0.000321,-0.025133,0.241688,0.241688,0.075073,29.299868,1652371122214.9956,0.750274,0.123835,0.597757,0.633863,0.142087,0.327885,0.500903,"CVaR 개선, 노출(beta/corr) 감소, Stress 방어","{""TSLA"": 83.3333, ""XLU"": 7.955, ""TLT"": 7.5415, ""__CASH__"": 1.1701}"
XLU + SHY,bond|defensive,PASS,PASS,20.0,2000000.0,1923727.786124,76272.213876,"{""XLU"": 14, ""SHY"": 8}",2,0.597359,0.500973,-0.71603,-0.631278,-0.080312,-0.067378,0.183057,0.202962,0.256223,0.345251,-0.002338,-0.001951,0.58866,0.61455,1.802682,1.562267,16.135279,11.836428,16.103821,0.000387,-0.02589,0.240416,0.240416,0.089028,34.746203,534241832039.15826,0.819124,0.533413,0.788242,0.618587,0.312239,0.101485,0.649181,"CVaR 개선, Stress 방어, 노출(beta/corr) 감소","{""TSLA"": 83.3333, ""XLU"": 7.955, ""SHY"": 8.0761, ""__CASH__"": 0.6356}"
XLP + XLE,commodity_energy|defensive,PASS,PASS,20.0,2000000.0,1855834.901154,144165.098846,"{""XLP"": 7, ""XLE"": 12}",2,0.597359,0.504231,-0.71603,-0.622546,-0.080312,-0.068038,0.183057,0.217492,0.256223,0.371837,-0.002338,-0.002123,0.58866,0.615938,1.802682,1.603973,15.589866,13.055918,15.282552,0.000215,-0.027278,0.19871,0.19871,0.115614,45.122225,2488623226120.116,0.177591,0.978041,0.28777,0.117953,0.636402,0.497211,0.415615,"MDD 개선, Sharpe 개선, 유동성 양호","{""TSLA"": 83.3333, ""XLP"": 7.3228, ""XLE"": 8.1425, ""__CASH__"": 1.2014}"
XLP + IEF,bond|defensive,PASS,PASS,20.0,2000000.0,1867374.980175,132625.019825,"{""XLP"": 7, ""IEF"": 7}",2,0.597359,0.500453,-0.71603,-0.636116,-0.080312,-0.067398,0.183057,0.195992,0.256223,0.331684,-0.002338,-0.002016,0.58866,0.61382,1.802682,1.557128,16.222361,11.160646,16.079268,0.000322,-0.02516,0.245554,0.245554,0.07546,29.451018,1255579678910.7893,0.799944,0.287022,0.598333,0.680265,0.146809,0.247542,0.552136,"CVaR 개선, 노출(beta/corr) 감소, Stress 방어","{""TSLA"": 83.3333, ""XLP"": 7.3228, ""IEF"": 8.2386, ""__CASH__"": 1.1052}"
