candidate_combo,candidate_bucket_combo,status,message,hedge_budget_pct,hedge_budget_krw,hedge_invested_krw,hedge_cash_left_krw,hedge_share_counts,combo_size,base_vol_annual,proposed_vol_annual,base_mdd,proposed_mdd,base_cvar_95,proposed_cvar_95,base_annual_return_krw,proposed_annual_return_krw,base_sharpe_krw_proxy,proposed_sharpe_krw_proxy,base_stress_avg_ret_krw,proposed_stress_avg_ret_krw,base_corr_sp500_krw,proposed_corr_sp500_krw,base_beta_sp500_krw,proposed_beta_sp500_krw,vol_improve_pct,mdd_improve_pct,cvar_improve_pct,stress_improve,corr_improve,beta_improve,exposure_improve,sharpe_improve,sharpe_improve_pct,combo_min_adv_60,score_component_cvar,score_component_mdd,score_component_stress,score_component_exposure,score_component_sharpe,score_component_liquidity,final_score,recommendation_reason,weights_snapshot
GLD + BTC-USD,crypto|gold,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,20.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
GLD + USO,commodity_energy|gold,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1629984.353942,370015.646058,"{""GLD"": 1, ""USO"": 6}",2,0.205068,0.18021,-0.190807,-0.163275,-0.025448,-0.022813,0.373135,0.354949,1.673272,1.803171,-0.000273,-0.000315,0.162454,0.210134,0.760965,0.687157,12.122186,14.429665,10.355065,-4.2e-05,-0.047681,0.073808,0.073808,0.129899,7.763145,1970411033369.56,0.257939,0.606704,0.62701,0.699994,0.853258,0.392282,0.51196,"Sharpe 개선, 노출(beta/corr) 감소, Stress 방어","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""GLD"": 5.8318, ""USO"": 7.7514, ""__CASH__"": 3.0835}"
GLD + DBC,commodity_energy|gold,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1669876.507165,330123.492835,"{""GLD"": 1, ""DBC"": 24}",2,0.205068,0.177681,-0.190807,-0.161296,-0.025448,-0.022409,0.373135,0.346071,1.673272,1.778872,-0.000273,-0.00046,0.162454,0.227772,0.760965,0.679954,13.355328,15.46645,11.939423,-0.000187,-0.065318,0.08101,0.08101,0.1056,6.310975,33038140663.32702,0.503855,0.693019,0.208055,0.787221,0.698197,0.0,0.505106,"노출(beta/corr) 감소, Sharpe 개선, MDD 개선","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""GLD"": 5.8318, ""DBC"": 8.0839, ""__CASH__"": 2.751}"
GLD + XLU,defensive|gold,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1654411.724774,345588.275226,"{""GLD"": 1, ""XLU"": 14}",2,0.205068,0.176261,-0.190807,-0.174064,-0.025448,-0.022044,0.373135,0.347764,1.673272,1.802797,-0.000273,-0.000294,0.162454,0.242011,0.760965,0.691415,14.047518,8.775175,13.374625,-2.1e-05,-0.079557,0.06955,0.06955,0.129525,7.740826,1652371122214.9956,0.726619,0.135952,0.687163,0.648422,0.850875,0.327885,0.585264,"Sharpe 개선, CVaR 개선, Stress 방어","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""GLD"": 5.8318, ""XLU"": 7.955, ""__CASH__"": 2.8799}"
GLD + XLP,defensive|gold,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1578552.170025,421447.829975,"{""GLD"": 1, ""XLP"": 7}",2,0.205068,0.175698,-0.190807,-0.166539,-0.025448,-0.022049,0.373135,0.341729,1.673272,1.774237,-0.000273,-0.000346,0.162454,0.240158,0.760965,0.686936,14.322387,12.718762,13.357345,-7.2e-05,-0.077705,0.074029,0.074029,0.100965,6.033983,2488623226120.116,0.723937,0.464266,0.538439,0.702665,0.66862,0.497211,0.615908,"CVaR 개선, 노출(beta/corr) 감소, Sharpe 개선","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""GLD"": 5.8318, ""XLP"": 7.3228, ""__CASH__"": 3.5121}"
GLD + XLE,commodity_energy|gold,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1676905.927879,323094.072121,"{""GLD"": 1, ""XLE"": 12}",2,0.205068,0.180761,-0.190807,-0.159024,-0.025448,-0.022789,0.373135,0.355068,1.673272,1.798324,-0.000273,-0.000346,0.162454,0.23691,0.760965,0.709537,11.853071,16.657152,10.449058,-7.3e-05,-0.074457,0.051428,0.051428,0.125052,7.473473,3906806842509.893,0.272528,0.792148,0.536513,0.428949,0.822327,0.784367,0.525463,"Sharpe 개선, MDD 개선, 유동성 양호","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""GLD"": 5.8318, ""XLE"": 8.1425, ""__CASH__"": 2.6925}"
GLD + IEF,bond|gold,PASS,PASS,20.0,2000000.0,1688446.0069,311553.9931,"{""GLD"": 1, ""IEF"": 7}",2,0.205068,0.173471,-0.190807,-0.162904,-0.025448,-0.021663,0.373135,0.33357,1.673272,1.749978,-0.000273,-0.000259,0.162454,0.236402,0.760965,0.663379,15.408424,14.623931,14.870748,1.5e-05,-0.073949,0.097586,0.097586,0.076706,4.584199,1255579678910.7893,0.958839,0.622877,0.789055,0.987965,0.513814,0.247542,0.780535,"노출(beta/corr) 감소, CVaR 개선, Stress 방어","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""GLD"": 5.8318, ""IEF"": 8.2386, ""__CASH__"": 2.5963}"
GLD + TLT,bond|gold,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1604795.451403,395204.548597,"{""GLD"": 1, ""TLT"": 7}",2,0.205068,0.17341,-0.190807,-0.165438,-0.025448,-0.021596,0.373135,0.330713,1.673272,1.734109,-0.000273,-0.000296,0.162454,0.236757,0.760965,0.662385,15.437755,13.295973,15.135933,-2.3e-05,-0.074303,0.098579,0.098579,0.060837,3.635795,4971757120341.5625,1.0,0.512321,0.681251,1.0,0.412544,1.0,0.779969,"CVaR 개선, 노출(beta/corr) 감소, 유동성 양호","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""GLD"": 5.8318, ""TLT"": 7.5415, ""__CASH__"": 3.2934}"
GLD + SHY,bond|gold,PASS,PASS,20.0,2000000.0,1668939.2581,331060.7419,"{""GLD"": 1, ""SHY"": 8}",2,0.205068,0.173554,-0.190807,-0.157808,-0.025448,-0.021686,0.373135,0.334802,1.673272,1.756236,-0.000273,-0.000251,0.162454,0.235873,0.760965,0.663701,15.367594,17.294444,14.781527,2.3e-05,-0.073419,0.097264,0.097264,0.082964,4.958174,534241832039.15826,0.944991,0.845204,0.811961,0.984073,0.553746,0.101485,0.821036,"노출(beta/corr) 감소, CVaR 개선, MDD 개선","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""GLD"": 5.8318, ""SHY"": 8.0761, ""__CASH__"": 2.7588}"
GLD + XLV,defensive|gold,PASS,PASS,20.0,2000000.0,1596945.867462,403054.132538,"{""GLD"": 1, ""XLV"": 4}",2,0.205068,0.176803,-0.190807,-0.16446,-0.025448,-0.022201,0.373135,0.341003,1.673272,1.759036,-0.000273,-0.000208,0.162454,0.262556,0.760965,0.696611,13.783268,13.808395,12.758231,6.5e-05,-0.100102,0.064353,0.064353,0.085764,5.125522,2989320532229.1396,0.630946,0.554981,0.934533,0.585486,0.571616,0.598593,0.664374,"Stress 방어, CVaR 개선, 유동성 양호","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""GLD"": 5.8318, ""XLV"": 7.4761, ""__CASH__"": 3.3588}"
BTC-USD + USO,commodity_energy|crypto,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,20.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
BTC-USD + DBC,commodity_energy|crypto,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,20.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
BTC-USD + XLU,crypto|defensive,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,20.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
BTC-USD + XLP,crypto|defensive,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,20.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
BTC-USD + XLE,commodity_energy|crypto,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,20.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
BTC-USD + IEF,bond|crypto,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,20.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
BTC-USD + TLT,bond|crypto,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,20.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
BTC-USD + SHY,bond|crypto,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,20.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
BTC-USD + XLV,crypto|defensive,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,20.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
USO + XLU,commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1884772.881966,115227.118034,"{""USO"": 6, ""XLU"": 14}",2,0.205068,0.181976,-0.190807,-0.175602,-0.025448,-0.023119,0.373135,0.354727,1.673272,1.784445,-0.000273,-0.000335,0.162454,0.225574,0.760965,0.717378,11.26062,7.969114,9.149982,-6.2e-05,-0.06312,0.043587,0.043587,0.111173,6.644027,1652371122214.9956,0.070892,0.068845,0.567679,0.33398,0.73376,0.327885,0.275285,"Sharpe 개선, Stress 방어, 노출(beta/corr) 감소","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""USO"": 7.7514, ""XLU"": 7.955, ""__CASH__"": 0.9602}"
USO + XLP,commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1808913.327217,191086.672783,"{""USO"": 6, ""XLP"": 7}",2,0.205068,0.181467,-0.190807,-0.167492,-0.025448,-0.023096,0.373135,0.348653,1.673272,1.755985,-0.000273,-0.000387,0.162454,0.223073,0.760965,0.712899,11.509135,12.219249,9.239601,-0.000114,-0.060619,0.048066,0.048066,0.082712,4.943148,1970411033369.56,0.084802,0.42268,0.418954,0.388223,0.552142,0.392282,0.311658,"Sharpe 개선, MDD 개선, Stress 방어","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""USO"": 7.7514, ""XLP"": 7.3228, ""__CASH__"": 1.5924}"
USO + IEF,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1918807.164092,81192.835908,"{""USO"": 6, ""IEF"": 7}",2,0.205068,0.179101,-0.190807,-0.164002,-0.025448,-0.022649,0.373135,0.340502,1.673272,1.73367,-0.000273,-0.0003,0.162454,0.219631,0.760965,0.689342,12.662769,14.048372,10.998791,-2.7e-05,-0.057178,0.071622,0.071622,0.060398,3.609566,1255579678910.7893,0.357854,0.57496,0.669571,0.673523,0.409743,0.247542,0.494859,"노출(beta/corr) 감소, Stress 방어, MDD 개선","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""USO"": 7.7514, ""IEF"": 8.2386, ""__CASH__"": 0.6766}"
USO + TLT,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1835156.608595,164843.391405,"{""USO"": 6, ""TLT"": 7}",2,0.205068,0.178831,-0.190807,-0.166414,-0.025448,-0.022543,0.373135,0.337681,1.673272,1.720514,-0.000273,-0.000337,0.162454,0.220283,0.760965,0.688349,12.794588,12.784319,11.415446,-6.4e-05,-0.057829,0.072616,0.072616,0.047242,2.823328,1970411033369.56,0.422525,0.469724,0.561766,0.685558,0.32579,0.392282,0.474931,"노출(beta/corr) 감소, Stress 방어, MDD 개선","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""USO"": 7.7514, ""TLT"": 7.5415, ""__CASH__"": 1.3737}"
USO + SHY,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1899300.415292,100699.584708,"{""USO"": 6, ""SHY"": 8}",2,0.205068,0.179376,-0.190807,-0.159069,-0.025448,-0.0227,0.373135,0.341694,1.673272,1.737655,-0.000273,-0.000292,0.162454,0.219071,0.760965,0.689664,12.528495,16.633862,10.797959,-1.9e-05,-0.056618,0.071301,0.071301,0.064383,3.847712,534241832039.15826,0.326682,0.790209,0.692476,0.669631,0.435172,0.101485,0.52643,"MDD 개선, Stress 방어, 노출(beta/corr) 감소","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""USO"": 7.7514, ""SHY"": 8.0761, ""__CASH__"": 0.8392}"
USO + XLV,commodity_energy|defensive,PASS,PASS,20.0,2000000.0,1827307.024655,172692.975345,"{""USO"": 6, ""XLV"": 4}",2,0.205068,0.182519,-0.190807,-0.166011,-0.025448,-0.023235,0.373135,0.347927,1.673272,1.741884,-0.000273,-0.00025,0.162454,0.24532,0.760965,0.722575,10.995891,12.995526,8.693247,2.4e-05,-0.082866,0.03839,0.03839,0.068612,4.100476,1970411033369.56,0.0,0.487308,0.815049,0.271044,0.462162,0.392282,0.353406,"Stress 방어, MDD 개선, Sharpe 개선","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""USO"": 7.7514, ""XLV"": 7.4761, ""__CASH__"": 1.4391}"
DBC + XLU,commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1924665.03519,75334.96481,"{""DBC"": 24, ""XLU"": 14}",2,0.205068,0.179434,-0.190807,-0.173416,-0.025448,-0.022723,0.373135,0.345861,1.673272,1.760316,-0.000273,-0.000481,0.162454,0.24542,0.760965,0.710176,12.500359,9.114711,10.706868,-0.000208,-0.082966,0.050789,0.050789,0.087043,5.20199,33038140663.32702,0.312544,0.164219,0.148724,0.421208,0.579781,0.0,0.272078,"Sharpe 개선, 노출(beta/corr) 감소, CVaR 개선","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""DBC"": 8.0839, ""XLU"": 7.955, ""__CASH__"": 0.6278}"
DBC + XLP,commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1848805.480441,151194.519559,"{""DBC"": 24, ""XLP"": 7}",2,0.205068,0.178913,-0.190807,-0.165534,-0.025448,-0.022706,0.373135,0.339827,1.673272,1.731716,-0.000273,-0.000532,0.162454,0.243351,0.760965,0.705697,12.754288,13.245475,10.775468,-0.000259,-0.080898,0.055268,0.055268,0.058444,3.492783,33038140663.32702,0.323191,0.508117,0.0,0.47545,0.397273,0.0,0.302013,"MDD 개선, 노출(beta/corr) 감소, Sharpe 개선","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""DBC"": 8.0839, ""XLP"": 7.3228, ""__CASH__"": 1.26}"
DBC + IEF,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1958699.317316,41300.682684,"{""DBC"": 24, ""IEF"": 7}",2,0.205068,0.176589,-0.190807,-0.161897,-0.025448,-0.022257,0.373135,0.331712,1.673272,1.70855,-0.000273,-0.000445,0.162454,0.239587,0.760965,0.68214,13.887604,15.151856,12.537923,-0.000172,-0.077133,0.078825,0.078825,0.035277,2.108286,33038140663.32702,0.596751,0.666828,0.250616,0.76075,0.249438,0.0,0.49337,"노출(beta/corr) 감소, MDD 개선, CVaR 개선","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""DBC"": 8.0839, ""IEF"": 8.2386, ""__CASH__"": 0.3442}"
DBC + TLT,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1875048.761818,124951.238182,"{""DBC"": 24, ""TLT"": 7}",2,0.205068,0.176405,-0.190807,-0.16443,-0.025448,-0.022166,0.373135,0.328888,1.673272,1.694325,-0.000273,-0.000483,0.162454,0.240049,0.760965,0.681146,13.977409,13.823934,12.893918,-0.00021,-0.077596,0.079818,0.079818,0.021053,1.258171,33038140663.32702,0.652006,0.556275,0.142812,0.772785,0.158664,0.0,0.461164,"노출(beta/corr) 감소, CVaR 개선, MDD 개선","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""DBC"": 8.0839, ""TLT"": 7.5415, ""__CASH__"": 1.0413}"
DBC + SHY,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1939192.568515,60807.431485,"{""DBC"": 24, ""SHY"": 8}",2,0.205068,0.176794,-0.190807,-0.156841,-0.025448,-0.022321,0.373135,0.332914,1.673272,1.713369,-0.000273,-0.000438,0.162454,0.238997,0.760965,0.682461,13.787729,17.801618,12.285865,-0.000164,-0.076544,0.078503,0.078503,0.040097,2.396304,33038140663.32702,0.557627,0.887428,0.273522,0.756858,0.280192,0.0,0.531065,"MDD 개선, 노출(beta/corr) 감소, CVaR 개선","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""DBC"": 8.0839, ""SHY"": 8.0761, ""__CASH__"": 0.5067}"
