candidate_combo,candidate_bucket_combo,status,message,hedge_budget_pct,hedge_budget_krw,hedge_invested_krw,hedge_cash_left_krw,hedge_share_counts,combo_size,base_vol_annual,proposed_vol_annual,base_mdd,proposed_mdd,base_cvar_95,proposed_cvar_95,base_annual_return_krw,proposed_annual_return_krw,base_sharpe_krw_proxy,proposed_sharpe_krw_proxy,base_stress_avg_ret_krw,proposed_stress_avg_ret_krw,base_corr_sp500_krw,proposed_corr_sp500_krw,base_beta_sp500_krw,proposed_beta_sp500_krw,vol_improve_pct,mdd_improve_pct,cvar_improve_pct,stress_improve,corr_improve,beta_improve,exposure_improve,sharpe_improve,sharpe_improve_pct,combo_min_adv_60,score_component_cvar,score_component_mdd,score_component_stress,score_component_exposure,score_component_sharpe,score_component_liquidity,final_score,recommendation_reason,weights_snapshot
GLD + BTC-USD,crypto|gold,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,20.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
GLD + USO,commodity_energy|gold,PASS,PASS,20.0,2000000.0,1630068.0367,369931.9633,"{""GLD"": 1, ""USO"": 6}",2,0.59802,0.501686,-0.71603,-0.629818,-0.080393,-0.067719,0.17056,0.215009,0.235043,0.368774,-0.002338,-0.00204,0.592445,0.609524,1.806537,1.558907,16.108788,12.040237,15.765204,0.000298,-0.017079,0.247629,0.247629,0.133731,56.896451,1632219016483.3198,0.583981,0.620276,0.527527,0.67884,0.883767,0.324288,0.606429,"Sharpe 개선, 노출(beta/corr) 감소, MDD 개선","{""TSLA"": 83.3333, ""GLD"": 5.8432, ""USO"": 7.7407, ""__CASH__"": 3.0828}"
GLD + XLU,defensive|gold,PASS,PASS,20.0,2000000.0,1674465.966594,325534.033406,"{""GLD"": 1, ""XLU"": 14}",2,0.59802,0.501579,-0.71603,-0.630138,-0.080393,-0.067469,0.17056,0.205268,0.235043,0.349433,-0.002338,-0.001994,0.592445,0.615203,1.806537,1.563222,16.126752,11.99553,16.076202,0.000344,-0.022759,0.243315,0.243315,0.11439,48.667827,1650941766724.0986,0.835818,0.60387,0.661394,0.625897,0.638956,0.328082,0.688478,"CVaR 개선, Stress 방어, Sharpe 개선","{""TSLA"": 83.3333, ""GLD"": 5.8432, ""XLU"": 8.1107, ""__CASH__"": 2.7128}"
GLD + DBC,commodity_energy|gold,PASS,PASS,20.0,2000000.0,1667729.111861,332270.888139,"{""GLD"": 1, ""DBC"": 24}",2,0.59802,0.501235,-0.71603,-0.629971,-0.080393,-0.067663,0.17056,0.206313,0.235043,0.351758,-0.002338,-0.002173,0.592445,0.616438,1.806537,1.551322,16.184318,12.018909,15.834119,0.000164,-0.023994,0.255215,0.255215,0.116716,49.657253,31566453060.943737,0.639786,0.612449,0.141031,0.771931,0.668392,0.0,0.543653,"노출(beta/corr) 감소, Sharpe 개선, CVaR 개선","{""TSLA"": 83.3333, ""GLD"": 5.8432, ""DBC"": 8.0546, ""__CASH__"": 2.7689}"
GLD + XLP,defensive|gold,PASS,PASS,20.0,2000000.0,1594172.729818,405827.270182,"{""GLD"": 1, ""XLP"": 7}",2,0.59802,0.500934,-0.71603,-0.631615,-0.080393,-0.067467,0.17056,0.200492,0.235043,0.340349,-0.002338,-0.002044,0.592445,0.615329,1.806537,1.558216,16.234558,11.789261,16.078679,0.000293,-0.022884,0.248321,0.248321,0.105306,44.802958,2475628987820.9033,0.837824,0.528174,0.514395,0.687323,0.523972,0.495161,0.64764,"CVaR 개선, 노출(beta/corr) 감소, MDD 개선","{""TSLA"": 83.3333, ""GLD"": 5.8432, ""XLP"": 7.4416, ""__CASH__"": 3.3819}"
GLD + XLE,commodity_energy|gold,PASS,PASS,20.0,2000000.0,1620482.089397,379517.910603,"{""GLD"": 1, ""XLE"": 11}",2,0.59802,0.503089,-0.71603,-0.623607,-0.080393,-0.067928,0.17056,0.212783,0.235043,0.363322,-0.002338,-0.002069,0.592445,0.614727,1.806537,1.577817,15.874278,12.907711,15.505402,0.000269,-0.022282,0.22872,0.22872,0.128279,54.576993,3815510015425.9995,0.373601,0.938618,0.442913,0.446793,0.81476,0.766618,0.571553,"MDD 개선, Sharpe 개선, 유동성 양호","{""TSLA"": 83.3333, ""GLD"": 5.8432, ""XLE"": 7.6608, ""__CASH__"": 3.1626}"
GLD + IEF,bond|gold,PASS,PASS,20.0,2000000.0,1562580.701012,437419.298988,"{""GLD"": 1, ""IEF"": 6}",2,0.59802,0.499529,-0.71603,-0.636828,-0.080393,-0.067306,0.17056,0.192217,0.235043,0.32474,-0.002338,-0.001969,0.592445,0.61318,1.806537,1.532737,16.46952,11.061287,16.278954,0.000369,-0.020736,0.2738,0.2738,0.089698,38.162278,1261955140466.467,1.0,0.261026,0.732936,1.0,0.326404,0.249274,0.693897,"CVaR 개선, 노출(beta/corr) 감소, Stress 방어","{""TSLA"": 83.3333, ""GLD"": 5.8432, ""IEF"": 7.1783, ""__CASH__"": 3.6452}"
GLD + TLT,bond|gold,PASS,PASS,20.0,2000000.0,1628035.120735,371964.879265,"{""GLD"": 1, ""TLT"": 7}",2,0.59802,0.499953,-0.71603,-0.641921,-0.080393,-0.067385,0.17056,0.188468,0.235043,0.316966,-0.002338,-0.00202,0.592445,0.614186,1.806537,1.534212,16.398664,10.349997,16.18016,0.000318,-0.021741,0.272325,0.272325,0.081923,34.854674,4967457365765.731,0.92,0.0,0.58552,0.981893,0.227999,1.0,0.710093,"유동성 양호, 노출(beta/corr) 감소, CVaR 개선","{""TSLA"": 83.3333, ""GLD"": 5.8432, ""TLT"": 7.7238, ""__CASH__"": 3.0997}"
GLD + SHY,bond|gold,PASS,PASS,20.0,2000000.0,1683755.124023,316244.875977,"{""GLD"": 1, ""SHY"": 8}",2,0.59802,0.499568,-0.71603,-0.633751,-0.080393,-0.067307,0.17056,0.195181,0.235043,0.330647,-0.002338,-0.001953,0.592445,0.615273,1.806537,1.535424,16.463071,11.490997,16.277706,0.000385,-0.022828,0.271112,0.271112,0.095605,40.675534,532876567237.4225,0.998989,0.418719,0.77906,0.967018,0.401176,0.101564,0.7311,"CVaR 개선, 노출(beta/corr) 감소, Stress 방어","{""TSLA"": 83.3333, ""GLD"": 5.8432, ""SHY"": 8.1881, ""__CASH__"": 2.6354}"
GLD + XLV,defensive|gold,PASS,PASS,20.0,2000000.0,1616802.012482,383197.987518,"{""GLD"": 1, ""XLV"": 4}",2,0.59802,0.502024,-0.71603,-0.63225,-0.080393,-0.067664,0.17056,0.199445,0.235043,0.337524,-0.002338,-0.001919,0.592445,0.624067,1.806537,1.568371,16.052294,11.700645,15.83322,0.000418,-0.031622,0.238166,0.238166,0.102482,43.601391,2982426082668.6753,0.639058,0.495654,0.876366,0.562711,0.488224,0.597837,0.63306,"Stress 방어, CVaR 개선, 유동성 양호","{""TSLA"": 83.3333, ""GLD"": 5.8432, ""XLV"": 7.6302, ""__CASH__"": 3.1933}"
BTC-USD + USO,commodity_energy|crypto,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,20.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
BTC-USD + XLU,crypto|defensive,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,20.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
BTC-USD + DBC,commodity_energy|crypto,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,20.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
BTC-USD + XLP,crypto|defensive,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,20.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
BTC-USD + XLE,commodity_energy|crypto,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,20.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
BTC-USD + IEF,bond|crypto,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,20.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
BTC-USD + TLT,bond|crypto,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,20.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
BTC-USD + SHY,bond|crypto,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,20.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
BTC-USD + XLV,crypto|defensive,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,20.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
USO + XLU,commodity_energy|defensive,PASS,PASS,20.0,2000000.0,1902168.908686,97831.091314,"{""USO"": 6, ""XLU"": 14}",2,0.59802,0.503703,-0.71603,-0.629746,-0.080393,-0.067915,0.17056,0.212476,0.235043,0.36227,-0.002338,-0.002038,0.592445,0.611949,1.806537,1.590167,15.771569,12.050364,15.520679,0.0003,-0.019504,0.21637,0.21637,0.127227,54.129377,1632219016483.3198,0.385972,0.623992,0.533496,0.295233,0.801443,0.324288,0.49247,"Sharpe 개선, MDD 개선, Stress 방어","{""TSLA"": 83.3333, ""USO"": 7.7407, ""XLU"": 8.1107, ""__CASH__"": 0.8153}"
USO + XLP,commodity_energy|defensive,PASS,PASS,20.0,2000000.0,1821875.67191,178124.32809,"{""USO"": 6, ""XLP"": 7}",2,0.59802,0.503064,-0.71603,-0.629046,-0.080393,-0.067909,0.17056,0.207671,0.235043,0.353178,-0.002338,-0.002089,0.592445,0.611764,1.806537,1.585161,15.878392,12.148093,15.528547,0.000249,-0.019319,0.221375,0.221375,0.118135,50.261292,1632219016483.3198,0.392343,0.659857,0.386496,0.356659,0.686363,0.324288,0.467107,"Sharpe 개선, MDD 개선, CVaR 개선","{""TSLA"": 83.3333, ""USO"": 7.7407, ""XLP"": 7.4416, ""__CASH__"": 1.4844}"
USO + IEF,bond|commodity_energy,PASS,PASS,20.0,2000000.0,1790283.643104,209716.356896,"{""USO"": 6, ""IEF"": 6}",2,0.59802,0.5016,-0.71603,-0.630675,-0.080393,-0.067726,0.17056,0.199387,0.235043,0.337693,-0.002338,-0.002013,0.592445,0.609561,1.806537,1.559682,16.123222,11.920524,15.756447,0.000325,-0.017116,0.246855,0.246855,0.10265,43.672899,1261955140466.467,0.576889,0.576344,0.605038,0.669336,0.490351,0.249274,0.56662,"노출(beta/corr) 감소, Stress 방어, CVaR 개선","{""TSLA"": 83.3333, ""USO"": 7.7407, ""IEF"": 7.1783, ""__CASH__"": 1.7476}"
USO + TLT,bond|commodity_energy,PASS,PASS,20.0,2000000.0,1855738.062827,144261.937173,"{""USO"": 6, ""TLT"": 7}",2,0.59802,0.501945,-0.71603,-0.634839,-0.080393,-0.067802,0.17056,0.19566,0.235043,0.330037,-0.002338,-0.002064,0.592445,0.610736,1.806537,1.561157,16.065552,11.339034,15.661379,0.000274,-0.018291,0.245379,0.245379,0.094994,40.415644,1632219016483.3198,0.499907,0.362952,0.457622,0.65123,0.393444,0.324288,0.459764,"노출(beta/corr) 감소, CVaR 개선, Stress 방어","{""TSLA"": 83.3333, ""USO"": 7.7407, ""TLT"": 7.7238, ""__CASH__"": 1.2022}"
USO + SHY,bond|commodity_energy,PASS,PASS,20.0,2000000.0,1911458.066115,88541.933885,"{""USO"": 6, ""SHY"": 8}",2,0.59802,0.501702,-0.71603,-0.628642,-0.080393,-0.067731,0.17056,0.202329,0.235043,0.343489,-0.002338,-0.001997,0.592445,0.611474,1.806537,1.56237,16.106124,12.204485,15.749542,0.000341,-0.019029,0.244167,0.244167,0.108447,46.139141,532876567237.4225,0.571299,0.680551,0.651161,0.636354,0.563725,0.101564,0.591383,"MDD 개선, Stress 방어, 노출(beta/corr) 감소","{""TSLA"": 83.3333, ""USO"": 7.7407, ""SHY"": 8.1881, ""__CASH__"": 0.7378}"
USO + XLV,commodity_energy|defensive,PASS,PASS,20.0,2000000.0,1844504.954574,155495.045426,"{""USO"": 6, ""XLV"": 4}",2,0.59802,0.504142,-0.71603,-0.628876,-0.080393,-0.068074,0.17056,0.206622,0.235043,0.350342,-0.002338,-0.001963,0.592445,0.621031,1.806537,1.595316,15.698139,12.1719,15.324048,0.000374,-0.028586,0.211221,0.211221,0.1153,49.054812,1632219016483.3198,0.226746,0.668593,0.748467,0.232047,0.650469,0.324288,0.467239,"Stress 방어, MDD 개선, Sharpe 개선","{""TSLA"": 83.3333, ""USO"": 7.7407, ""XLV"": 7.6302, ""__CASH__"": 1.2958}"
XLU + DBC,commodity_energy|defensive,PASS,PASS,20.0,2000000.0,1939829.983847,60170.016153,"{""XLU"": 14, ""DBC"": 24}",2,0.59802,0.503242,-0.71603,-0.6299,-0.080393,-0.067841,0.17056,0.203807,0.235043,0.345374,-0.002338,-0.002171,0.592445,0.619312,1.806537,1.582581,15.848606,12.02882,15.613648,0.000166,-0.026867,0.223956,0.223956,0.110331,46.941038,31566453060.943737,0.461256,0.616086,0.147,0.388324,0.587582,0.0,0.436647,"MDD 개선, Sharpe 개선, CVaR 개선","{""TSLA"": 83.3333, ""XLU"": 8.1107, ""DBC"": 8.0546, ""__CASH__"": 0.5014}"
XLU + XLE,commodity_energy|defensive,PASS,PASS,20.0,2000000.0,1892582.961382,107417.038618,"{""XLU"": 14, ""XLE"": 11}",2,0.59802,0.505224,-0.71603,-0.62356,-0.080393,-0.068116,0.17056,0.21018,0.235043,0.356633,-0.002338,-0.002067,0.592445,0.616621,1.806537,1.609076,15.517179,12.914209,15.271378,0.000271,-0.024177,0.197461,0.197461,0.121591,51.731389,1650941766724.0986,0.184096,0.941002,0.448882,0.063186,0.7301,0.328082,0.438143,"MDD 개선, Sharpe 개선, Stress 방어","{""TSLA"": 83.3333, ""XLU"": 8.1107, ""XLE"": 7.6608, ""__CASH__"": 0.8951}"
XLU + IEF,bond|defensive,PASS,PASS,20.0,2000000.0,1834681.572997,165318.427003,"{""XLU"": 14, ""IEF"": 6}",2,0.59802,0.50161,-0.71603,-0.63428,-0.080393,-0.067489,0.17056,0.189701,0.235043,0.318378,-0.002338,-0.001967,0.592445,0.614355,1.806537,1.563996,16.121551,11.4171,16.051359,0.000371,-0.021911,0.242541,0.242541,0.083335,35.455374,1261955140466.467,0.815701,0.3916,0.738905,0.616393,0.245871,0.249274,0.610287,"CVaR 개선, Stress 방어, 노출(beta/corr) 감소","{""TSLA"": 83.3333, ""XLU"": 8.1107, ""IEF"": 7.1783, ""__CASH__"": 1.3777}"
XLU + TLT,bond|defensive,PASS,PASS,20.0,2000000.0,1900135.99272,99864.00728,"{""XLU"": 14, ""TLT"": 7}",2,0.59802,0.50205,-0.71603,-0.639411,-0.080393,-0.067562,0.17056,0.185949,0.235043,0.310625,-0.002338,-0.002018,0.592445,0.615211,1.806537,1.565472,16.048016,10.70058,15.960828,0.00032,-0.022766,0.241065,0.241065,0.075582,32.156789,1650941766724.0986,0.742391,0.128655,0.591489,0.598287,0.147734,0.328082,0.494872,"CVaR 개선, 노출(beta/corr) 감소, Stress 방어","{""TSLA"": 83.3333, ""XLU"": 8.1107, ""TLT"": 7.7238, ""__CASH__"": 0.8322}"
XLU + SHY,bond|defensive,PASS,PASS,20.0,2000000.0,1955855.996009,44144.003991,"{""XLU"": 14, ""SHY"": 8}",2,0.59802,0.501648,-0.71603,-0.63118,-0.080393,-0.067496,0.17056,0.192659,0.235043,0.324249,-0.002338,-0.001951,0.592445,0.616484,1.806537,1.566684,16.115164,11.850041,16.042166,0.000387,-0.02404,0.239853,0.239853,0.089207,37.953463,532876567237.4225,0.808256,0.550479,0.785029,0.583411,0.320192,0.101564,0.64543,"CVaR 개선, Stress 방어, 노출(beta/corr) 감소","{""TSLA"": 83.3333, ""XLU"": 8.1107, ""SHY"": 8.1881, ""__CASH__"": 0.3679}"
DBC + XLP,commodity_energy|defensive,PASS,PASS,20.0,2000000.0,1859536.747071,140463.252929,"{""DBC"": 24, ""XLP"": 7}",2,0.59802,0.502608,-0.71603,-0.629201,-0.080393,-0.06784,0.17056,0.199032,0.235043,0.336309,-0.002338,-0.002222,0.592445,0.619336,1.806537,1.577576,15.954578,12.126389,15.614741,0.000115,-0.026891,0.228961,0.228961,0.101267,43.084465,31566453060.943737,0.462141,0.651892,0.0,0.44975,0.472845,0.0,0.509387,"MDD 개선, Sharpe 개선, CVaR 개선","{""TSLA"": 83.3333, ""DBC"": 8.0546, ""XLP"": 7.4416, ""__CASH__"": 1.1705}"
DBC + IEF,bond|commodity_energy,PASS,PASS,20.0,2000000.0,1827944.718265,172055.281735,"{""DBC"": 24, ""IEF"": 6}",2,0.59802,0.501163,-0.71603,-0.631989,-0.080393,-0.067664,0.17056,0.190795,0.235043,0.320843,-0.002338,-0.002147,0.592445,0.617134,1.806537,1.552096,16.196353,11.73713,15.833787,0.000191,-0.024689,0.254441,0.254441,0.085801,36.504251,31566453060.943737,0.639517,0.509043,0.218542,0.762427,0.277076,0.0,0.498298,"노출(beta/corr) 감소, CVaR 개선, MDD 개선","{""TSLA"": 83.3333, ""DBC"": 8.0546, ""IEF"": 7.1783, ""__CASH__"": 1.4338}"
DBC + TLT,bond|commodity_energy,PASS,PASS,20.0,2000000.0,1893399.137988,106600.862012,"{""DBC"": 24, ""TLT"": 7}",2,0.59802,0.50154,-0.71603,-0.63713,-0.080393,-0.067743,0.17056,0.187076,0.235043,0.313186,-0.002338,-0.002198,0.592445,0.618166,1.806537,1.553572,16.133176,11.019033,15.734993,0.00014,-0.025722,0.252965,0.252965,0.078144,33.246682,31566453060.943737,0.559517,0.24552,0.071126,0.74432,0.18016,0.0,0.376608,"노출(beta/corr) 감소, CVaR 개선, MDD 개선","{""TSLA"": 83.3333, ""DBC"": 8.0546, ""TLT"": 7.7238, ""__CASH__"": 0.8883}"
DBC + SHY,bond|commodity_energy,PASS,PASS,20.0,2000000.0,1949119.141276,50880.858724,"{""DBC"": 24, ""SHY"": 8}",2,0.59802,0.501242,-0.71603,-0.628883,-0.080393,-0.067665,0.17056,0.19373,0.235043,0.326648,-0.002338,-0.002131,0.592445,0.619153,1.806537,1.554784,16.182999,12.170877,15.832538,0.000207,-0.026708,0.251753,0.251753,0.091605,38.973937,31566453060.943737,0.638506,0.668218,0.264665,0.729445,0.350552,0.0,0.543053,"노출(beta/corr) 감소, MDD 개선, CVaR 개선","{""TSLA"": 83.3333, ""DBC"": 8.0546, ""SHY"": 8.1881, ""__CASH__"": 0.424}"
DBC + XLV,commodity_energy|defensive,PASS,PASS,20.0,2000000.0,1882166.029735,117833.970265,"{""DBC"": 24, ""XLV"": 4}",2,0.59802,0.503694,-0.71603,-0.629032,-0.080393,-0.068024,0.17056,0.197986,0.235043,0.333509,-0.002338,-0.002097,0.592445,0.628183,1.806537,1.58773,15.772994,12.15006,15.385549,0.000241,-0.035738,0.218807,0.218807,0.098466,41.892815,31566453060.943737,0.276548,0.660579,0.361971,0.325138,0.437392,0.0,0.402555,"MDD 개선, Sharpe 개선, Stress 방어","{""TSLA"": 83.3333, ""DBC"": 8.0546, ""XLV"": 7.6302, ""__CASH__"": 0.9819}"
XLP + XLE,commodity_energy|defensive,PASS,PASS,20.0,2000000.0,1812289.724607,187710.275393,"{""XLP"": 7, ""XLE"": 11}",2,0.59802,0.50458,-0.71603,-0.622843,-0.080393,-0.068118,0.17056,0.205389,0.235043,0.347594,-0.002338,-0.002118,0.592445,0.616357,1.806537,1.604071,15.624958,13.014428,15.268451,0.00022,-0.023912,0.202466,0.202466,0.112552,47.885686,2475628987820.9033,0.181725,0.97778,0.301882,0.124612,0.615686,0.495161,0.418324,"MDD 개선, Sharpe 개선, 유동성 양호","{""TSLA"": 83.3333, ""XLP"": 7.4416, ""XLE"": 7.6608, ""__CASH__"": 1.5643}"
XLP + IEF,bond|defensive,PASS,PASS,20.0,2000000.0,1754388.336222,245611.663778,"{""XLP"": 7, ""IEF"": 6}",2,0.59802,0.500982,-0.71603,-0.635743,-0.080393,-0.067491,0.17056,0.184977,0.235043,0.309347,-0.002338,-0.002018,0.592445,0.614352,1.806537,1.558991,16.226495,11.212808,16.048431,0.00032,-0.021907,0.247546,0.247546,0.074304,31.613018,1261955140466.467,0.81333,0.31663,0.591906,0.677819,0.131556,0.249274,0.559774,"CVaR 개선, 노출(beta/corr) 감소, Stress 방어","{""TSLA"": 83.3333, ""XLP"": 7.4416, ""IEF"": 7.1783, ""__CASH__"": 2.0468}"
